
=== Stutter monitor started at 2026-05-29T09:57:42 | user_dir=C:/Users/admin/AppData/Roaming/Godot/app_userdata/高能⭐宇宙⭐大爆炸 ===
2026-05-29T10:51:45 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.035 max_frame_ms=34.95 budget_elapsed_ms=35.72 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=5 nodes=1125 score=300 hp=77 elapsed=69.29
2026-05-29T10:51:45 | reason=single_frame_over_budget label= fps=30.0 frames=11 seconds=0.034 max_frame_ms=80.78 budget_elapsed_ms=0.88 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=2 nodes=1119 score=300 hp=77 elapsed=69.51
2026-05-29T10:51:46 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.048 max_frame_ms=47.70 budget_elapsed_ms=48.62 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=2 nodes=1120 score=300 hp=77 elapsed=69.59
2026-05-29T10:51:46 | reason=low_fps_window label= fps=17.2 frames=18 seconds=1.047 max_frame_ms=95.04 budget_elapsed_ms=0.76 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=1 nodes=1122 score=300 hp=77 elapsed=69.94
2026-05-29T10:51:46 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.040 max_frame_ms=39.68 budget_elapsed_ms=40.43 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=1 nodes=1121 score=300 hp=77 elapsed=69.99
2026-05-29T10:51:46 | reason=single_frame_over_budget label= fps=30.0 frames=2 seconds=0.074 max_frame_ms=73.70 budget_elapsed_ms=0.95 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=1 nodes=1121 score=300 hp=77 elapsed=70.05
2026-05-29T10:51:46 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.036 max_frame_ms=36.06 budget_elapsed_ms=37.08 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=0 nodes=1117 score=300 hp=77 elapsed=70.35
2026-05-29T10:51:47 | reason=single_frame_over_budget label= fps=30.0 frames=10 seconds=0.070 max_frame_ms=84.25 budget_elapsed_ms=0.99 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=2 nodes=1119 score=300 hp=77 elapsed=70.63
2026-05-29T10:51:47 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.041 max_frame_ms=41.09 budget_elapsed_ms=41.84 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=3 nodes=1120 score=300 hp=77 elapsed=70.70
2026-05-29T10:51:47 | reason=low_fps_window label= fps=14.9 frames=15 seconds=1.008 max_frame_ms=84.25 budget_elapsed_ms=0.79 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=5 nodes=1124 score=300 hp=77 elapsed=70.97
2026-05-29T10:51:47 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.043 max_frame_ms=42.58 budget_elapsed_ms=44.49 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=6 nodes=1128 score=300 hp=77 elapsed=71.03
2026-05-29T10:51:47 | reason=single_frame_over_budget label= fps=30.0 frames=3 seconds=0.065 max_frame_ms=100.89 budget_elapsed_ms=0.85 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=6 nodes=1127 score=300 hp=77 elapsed=71.19
2026-05-29T10:51:47 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.045 max_frame_ms=44.62 budget_elapsed_ms=45.65 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=6 nodes=1131 score=400 hp=77 elapsed=71.33
2026-05-29T10:51:48 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.038 max_frame_ms=38.49 budget_elapsed_ms=39.23 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=7 nodes=1133 score=400 hp=77 elapsed=71.66
2026-05-29T10:51:48 | reason=single_frame_over_budget label= fps=30.0 frames=11 seconds=0.067 max_frame_ms=100.89 budget_elapsed_ms=0.81 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=19 projectiles=7 nodes=1131 score=400 hp=77 elapsed=71.73
2026-05-29T10:51:48 | reason=low_fps_window label= fps=14.5 frames=15 seconds=1.036 max_frame_ms=100.89 budget_elapsed_ms=2.11 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=7 nodes=1141 score=500 hp=77 elapsed=72.00
2026-05-29T10:51:48 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.045 max_frame_ms=45.06 budget_elapsed_ms=46.22 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=7 nodes=1141 score=500 hp=77 elapsed=72.00
2026-05-29T10:51:48 | reason=single_frame_over_budget label= fps=30.0 frames=3 seconds=0.072 max_frame_ms=131.57 budget_elapsed_ms=1.40 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=8 nodes=1136 score=500 hp=77 elapsed=72.27
2026-05-29T10:51:48 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.044 max_frame_ms=43.62 budget_elapsed_ms=44.95 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=8 nodes=1135 score=500 hp=77 elapsed=72.32
2026-05-29T10:51:49 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.037 max_frame_ms=37.28 budget_elapsed_ms=38.04 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=10 nodes=1140 score=500 hp=77 elapsed=72.64
2026-05-29T10:51:49 | reason=single_frame_over_budget label= fps=30.0 frames=11 seconds=0.063 max_frame_ms=131.57 budget_elapsed_ms=1.01 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=9 nodes=1137 score=500 hp=77 elapsed=72.77
2026-05-29T10:51:49 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.034 max_frame_ms=34.29 budget_elapsed_ms=35.69 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=10 nodes=1141 score=500 hp=77 elapsed=72.97
2026-05-29T10:51:49 | reason=low_fps_window label= fps=14.3 frames=15 seconds=1.046 max_frame_ms=131.57 budget_elapsed_ms=1.08 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=10 nodes=1140 score=500 hp=77 elapsed=73.04
2026-05-29T10:51:49 | reason=single_frame_over_budget label= fps=30.0 frames=4 seconds=0.055 max_frame_ms=84.37 budget_elapsed_ms=0.98 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=11 nodes=1143 score=500 hp=77 elapsed=73.32
2026-05-29T10:51:49 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.041 max_frame_ms=40.91 budget_elapsed_ms=41.67 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=11 nodes=1143 score=500 hp=77 elapsed=73.32
2026-05-29T10:51:50 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.043 max_frame_ms=43.37 budget_elapsed_ms=44.15 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=12 nodes=1145 score=500 hp=77 elapsed=73.64
2026-05-29T10:51:50 | reason=single_frame_over_budget label= fps=30.0 frames=12 seconds=0.064 max_frame_ms=84.37 budget_elapsed_ms=2.38 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=12 nodes=1147 score=500 hp=77 elapsed=73.84
2026-05-29T10:51:50 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.034 max_frame_ms=33.97 budget_elapsed_ms=34.87 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=13 nodes=1150 score=500 hp=77 elapsed=73.98
2026-05-29T10:51:50 | reason=low_fps_window label= fps=15.1 frames=16 seconds=1.060 max_frame_ms=84.37 budget_elapsed_ms=1.26 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=12 nodes=1147 score=500 hp=77 elapsed=74.11
2026-05-29T10:51:50 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.036 max_frame_ms=36.21 budget_elapsed_ms=37.21 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=12 nodes=1148 score=500 hp=77 elapsed=74.31
2026-05-29T10:51:50 | reason=single_frame_over_budget label= fps=30.0 frames=4 seconds=0.060 max_frame_ms=73.55 budget_elapsed_ms=0.99 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=12 nodes=1147 score=500 hp=77 elapsed=74.37
2026-05-29T10:51:51 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.042 max_frame_ms=42.15 budget_elapsed_ms=43.18 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=13 nodes=1148 score=500 hp=77 elapsed=74.62
2026-05-29T10:51:51 | reason=single_frame_over_budget label= fps=30.0 frames=12 seconds=0.071 max_frame_ms=82.06 budget_elapsed_ms=0.80 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=11 nodes=1145 score=500 hp=77 elapsed=74.93
2026-05-29T10:51:51 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.041 max_frame_ms=40.81 budget_elapsed_ms=41.59 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=11 nodes=1145 score=500 hp=77 elapsed=74.93
2026-05-29T10:51:51 | reason=low_fps_window label= fps=14.4 frames=15 seconds=1.039 max_frame_ms=82.06 budget_elapsed_ms=0.88 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=9 nodes=1140 score=500 hp=77 elapsed=75.15
2026-05-29T10:51:51 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.035 max_frame_ms=34.61 budget_elapsed_ms=35.44 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=8 nodes=1137 score=500 hp=77 elapsed=75.28
2026-05-29T10:51:51 | reason=single_frame_over_budget label= fps=30.0 frames=5 seconds=0.057 max_frame_ms=71.89 budget_elapsed_ms=0.80 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=9 nodes=1138 score=500 hp=77 elapsed=75.46
2026-05-29T10:51:52 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.058 max_frame_ms=57.62 budget_elapsed_ms=58.95 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=9 nodes=1139 score=500 hp=77 elapsed=75.60
2026-05-29T10:51:52 | reason=single_frame_over_budget label= fps=30.0 frames=12 seconds=0.064 max_frame_ms=97.67 budget_elapsed_ms=0.77 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=10 nodes=1139 score=500 hp=77 elapsed=75.99
2026-05-29T10:51:52 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.039 max_frame_ms=39.05 budget_elapsed_ms=39.85 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=10 nodes=1139 score=500 hp=77 elapsed=75.99
2026-05-29T10:51:52 | reason=low_fps_window label= fps=14.2 frames=15 seconds=1.053 max_frame_ms=97.67 budget_elapsed_ms=1.01 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=11 nodes=1143 score=500 hp=77 elapsed=76.20
2026-05-29T10:51:52 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.036 max_frame_ms=35.83 budget_elapsed_ms=36.59 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=11 nodes=1142 score=500 hp=77 elapsed=76.33
2026-05-29T10:51:52 | reason=single_frame_over_budget label= fps=30.0 frames=5 seconds=0.076 max_frame_ms=75.62 budget_elapsed_ms=1.01 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=12 nodes=1145 score=500 hp=77 elapsed=76.53
2026-05-29T10:51:53 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.039 max_frame_ms=38.51 budget_elapsed_ms=39.95 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=18 projectiles=12 nodes=1147 score=500 hp=77 elapsed=76.67
2026-05-29T10:51:53 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path_loop fps=0.0 frames=0 seconds=0.038 max_frame_ms=38.23 budget_elapsed_ms=39.46 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=17 projectiles=11 nodes=1147 score=600 hp=77 elapsed=77.01
2026-05-29T10:51:53 | reason=single_frame_over_budget label= fps=30.0 frames=13 seconds=0.066 max_frame_ms=75.62 budget_elapsed_ms=0.99 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=17 projectiles=10 nodes=1144 score=600 hp=77 elapsed=77.08
2026-05-29T10:51:53 | reason=low_fps_window label= fps=14.6 frames=15 seconds=1.024 max_frame_ms=78.11 budget_elapsed_ms=0.77 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=17 projectiles=9 nodes=1141 score=600 hp=77 elapsed=77.22
2026-05-29T10:51:54 | reason=single_frame_over_budget label= fps=30.0 frames=11 seconds=0.063 max_frame_ms=75.16 budget_elapsed_ms=0.90 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=17 projectiles=7 nodes=1135 score=600 hp=77 elapsed=77.63
2026-05-29T10:51:54 | reason=single_frame_over_budget label= fps=30.0 frames=1 seconds=0.039 max_frame_ms=38.63 budget_elapsed_ms=2.17 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=17 projectiles=3 nodes=1121 score=600 hp=77 elapsed=78.27
2026-05-29T10:51:55 | reason=single_frame_over_budget label= fps=30.0 frames=30 seconds=0.035 max_frame_ms=45.76 budget_elapsed_ms=1.09 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=17 projectiles=4 nodes=1122 score=600 hp=77 elapsed=79.12
2026-05-29T10:51:56 | reason=single_frame_over_budget label= fps=30.0 frames=27 seconds=0.034 max_frame_ms=33.63 budget_elapsed_ms=1.38 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=17 projectiles=3 nodes=1121 score=600 hp=77 elapsed=79.98
2026-05-29T10:51:58 | reason=single_frame_over_budget label= fps=30.0 frames=19 seconds=0.034 max_frame_ms=34.36 budget_elapsed_ms=2.34 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=17 projectiles=2 nodes=1112 score=700 hp=72 elapsed=81.78
2026-05-29T10:51:59 | reason=single_frame_over_budget label= fps=30.0 frames=7 seconds=0.035 max_frame_ms=35.26 budget_elapsed_ms=1.39 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=17 projectiles=3 nodes=1112 score=700 hp=72 elapsed=83.49
2026-05-29T10:52:00 | reason=single_frame_over_budget label= fps=30.0 frames=25 seconds=0.034 max_frame_ms=45.84 budget_elapsed_ms=1.05 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=17 projectiles=2 nodes=1111 score=700 hp=72 elapsed=84.03
2026-05-29T10:52:00 | reason=single_frame_over_budget label= fps=30.0 frames=7 seconds=0.045 max_frame_ms=44.63 budget_elapsed_ms=2.06 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=17 projectiles=2 nodes=1113 score=700 hp=72 elapsed=84.54
2026-05-29T10:52:02 | reason=single_frame_over_budget label= fps=30.0 frames=11 seconds=0.039 max_frame_ms=38.90 budget_elapsed_ms=1.53 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=17 projectiles=4 nodes=1117 score=700 hp=72 elapsed=85.63
2026-05-29T10:52:02 | reason=single_frame_over_budget label= fps=30.0 frames=34 seconds=0.037 max_frame_ms=42.98 budget_elapsed_ms=1.78 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=16 projectiles=6 nodes=1136 score=800 hp=72 elapsed=86.21
2026-05-29T10:52:03 | reason=single_frame_over_budget label= fps=30.0 frames=17 seconds=0.036 max_frame_ms=35.63 budget_elapsed_ms=2.29 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=16 projectiles=7 nodes=1125 score=800 hp=72 elapsed=86.81
2026-05-29T10:52:03 | reason=single_frame_over_budget label= fps=30.0 frames=36 seconds=0.056 max_frame_ms=55.52 budget_elapsed_ms=2.21 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=16 projectiles=8 nodes=1129 score=800 hp=72 elapsed=87.32
2026-05-29T10:52:12 | reason=single_frame_over_budget label= fps=30.0 frames=16 seconds=0.045 max_frame_ms=45.21 budget_elapsed_ms=2.09 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=15 projectiles=2 nodes=1117 score=900 hp=72 elapsed=95.88
2026-05-29T10:52:13 | reason=single_frame_over_budget label= fps=30.0 frames=19 seconds=0.037 max_frame_ms=37.17 budget_elapsed_ms=1.33 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=15 projectiles=5 nodes=1117 score=900 hp=72 elapsed=97.01
2026-05-29T10:52:14 | reason=single_frame_over_budget label= fps=30.0 frames=23 seconds=0.034 max_frame_ms=34.20 budget_elapsed_ms=2.54 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=15 projectiles=5 nodes=1119 score=900 hp=72 elapsed=98.12
2026-05-29T10:52:16 | reason=single_frame_over_budget label= fps=30.0 frames=10 seconds=0.035 max_frame_ms=34.96 budget_elapsed_ms=1.41 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=15 projectiles=3 nodes=1112 score=1000 hp=72 elapsed=99.81

=== Stutter monitor started at 2026-05-29T11:01:10 | user_dir=C:/Users/admin/AppData/Roaming/Godot/app_userdata/高能⭐宇宙⭐大爆炸 ===
2026-05-29T11:01:11 | reason=single_frame_over_budget label= fps=30.0 frames=1 seconds=0.851 max_frame_ms=850.80 budget_elapsed_ms=0.14 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=0 projectiles=0 nodes=120 score=0 hp=100 elapsed=0.15

=== Stutter monitor started at 2026-05-29T11:01:20 | user_dir=C:/Users/admin/AppData/Roaming/Godot/app_userdata/高能⭐宇宙⭐大爆炸 ===

=== Stutter monitor started at 2026-05-29T11:01:21 | user_dir=C:/Users/admin/AppData/Roaming/Godot/app_userdata/高能⭐宇宙⭐大爆炸 ===
2026-05-29T11:01:21 | reason=single_frame_over_budget label= fps=30.0 frames=1 seconds=0.873 max_frame_ms=873.05 budget_elapsed_ms=0.11 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=0 projectiles=0 nodes=117 score=0 hp=100 elapsed=0.15

=== Stutter monitor started at 2026-05-29T11:01:58 | user_dir=C:/Users/admin/AppData/Roaming/Godot/app_userdata/高能⭐宇宙⭐大爆炸 ===
2026-05-29T11:01:59 | reason=single_frame_over_budget label= fps=30.0 frames=1 seconds=0.725 max_frame_ms=725.25 budget_elapsed_ms=0.12 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=0 projectiles=0 nodes=105 score=0 hp=100 elapsed=0.15
2026-05-29T11:01:59 | reason=low_fps_window label= fps=28.8 frames=29 seconds=1.007 max_frame_ms=725.25 budget_elapsed_ms=0.38 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=0 projectiles=0 nodes=648 score=0 hp=100 elapsed=0.50
